0,1,2,3,4,5,6,7,8
0.46,0.335,0.11,0.444,,,,,
0.46,0.36,0.115,0.4755,,,,,
0.415,0.315,0.125,0.388,,,,,
0.435,0.32,0.12,0.3785,,,,,
0.475,0.38,0.135,0.486,,,,,
0.465,0.36,0.13,0.5265,,,,,
0.355,0.28,0.1,0.2275,,,,,
0.46,0.375,0.14,0.5105,,,,,
0.38,0.325,0.11,0.3105,,,,,
0.47,0.365,0.12,0.543,,,,,
0.36,0.27,0.09,0.2225,,,,,
0.585,0.455,0.165,0.998,,,,,
0.655,0.59,0.2,1.5455,,,,,
0.6,0.485,0.175,1.2675,,,,,
0.57,0.46,0.17,1.1,,,,,
0.645,0.5,0.2,1.4285,,,,,
0.65,0.495,0.18,1.793,,,,,
0.51,0.395,0.145,0.6185,,,,,
0.52,0.38,0.135,0.5825,,,,,
0.495,0.415,0.165,0.7485,,,,,
0.43,0.335,0.115,0.406,,,,,
0.59,0.465,0.16,1.1005,,,,,
0.55,0.46,0.175,0.869,,,,,
0.585,0.43,0.16,0.955,,,,,
0.58,0.455,0.16,0.9215,,,,,
0.62,0.51,0.15,1.456,,,,,
0.59,0.45,0.16,0.893,,,,,
0.72,0.575,0.215,2.226,,,,,
0.635,0.51,0.175,1.2125,,,,,
0.61,0.48,0.175,1.0675,,,,,
0.545,0.445,0.175,0.8525,,,,,
0.57,0.45,0.16,0.8615,,,,,
0.6,0.475,0.18,1.162,,,,,
0.52,0.41,0.17,0.8705,,,,,
0.635,0.51,0.21,1.598,,,,,
0.67,0.52,0.15,1.406,,,,,
0.695,0.57,0.2,2.033,,,,,
0.655,0.525,0.185,1.259,,,,,
0.62,0.48,0.23,1.0935,,,,,
0.6,0.475,0.18,1.1805,,,,,
0.51,0.405,0.13,0.7175,,,,,
0.525,0.405,0.135,0.7575,,,,,
0.44,0.375,0.13,0.487,,,,,
0.485,0.415,0.14,0.5705,,,,,
0.495,0.385,0.13,0.6905,,,,,
0.435,0.345,0.12,0.4475,,,,,
0.405,0.315,0.105,0.347,,,,,
0.42,0.33,0.1,0.352,,,,,
0.5,0.395,0.15,0.7145,,,,,
0.385,0.305,0.105,0.3315,,,,,
0.33,0.265,0.09,0.18,,,,,
0.58,0.475,0.155,0.974,,,,,
0.325,0.27,0.1,0.185,,,,,
0.475,0.375,0.12,0.563,,,,,
0.38,0.3,0.09,0.3215,,,,,
0.34,0.26,0.09,0.179,,,,,
0.525,0.425,0.12,0.702,,,,,
0.52,0.415,0.145,0.8045,,,,,
0.535,0.45,0.135,0.8075,,,,,
0.475,0.36,0.12,0.578,,,,,
0.415,0.325,0.1,0.385,,,,,
0.495,0.385,0.125,0.585,,,,,
0.48,0.405,0.13,0.6375,,,,,
0.52,0.425,0.15,0.813,,,,,
0.46,0.375,0.13,0.5735,,,,,
0.58,0.455,0.12,0.94,,,,,
0.59,0.49,0.135,1.008,,,,,
0.55,0.415,0.135,0.775,,,,,
0.65,0.5,0.165,1.1445,,,,,
0.465,0.375,0.135,0.6,,,,,
0.455,0.355,0.13,0.515,,,,,
0.47,0.375,0.13,0.5795,,,,,
0.435,0.35,0.11,0.384,,,,,
0.35,0.265,0.11,0.2965,,,,,
0.315,0.24,0.07,0.137,,,,,
0.595,0.47,0.145,0.991,,,,,
0.58,0.475,0.135,0.925,,,,,
0.575,0.435,0.15,0.805,,,,,
0.535,0.435,0.155,0.8915,,,,,
0.515,0.42,0.14,0.769,,,,,
0.505,0.385,0.135,0.6185,,,,,
0.505,0.395,0.145,0.6515,,,,,
0.4,0.31,0.1,0.2875,,,,,
0.49,0.395,0.135,0.5545,,,,,
0.53,0.435,0.135,0.7365,,,,,
0.395,0.325,0.105,0.306,,,,,
0.665,0.535,0.19,1.496,,,,,
0.415,0.305,0.105,0.3605,,,,,
0.43,0.345,0.115,0.3045,,,,,
0.475,0.395,0.135,0.592,,,,,
0.525,0.425,0.145,0.7995,,,,,
0.48,0.39,0.145,0.5825,,,,,
0.42,0.345,0.115,0.3435,,,,,
0.59,0.46,0.155,0.906,,,,,
0.515,0.42,0.135,0.6295,,,,,
0.695,0.55,0.22,1.5515,,,,,
0.8,0.63,0.195,2.526,,,,,
0.61,0.49,0.15,1.103,,,,,
0.565,0.48,0.175,0.957,,,,,
0.56,0.455,0.165,0.86,,,,,
0.655,0.485,0.195,1.62,,,,,
0.64,0.52,0.2,1.407,,,,,
0.59,0.47,0.17,0.9,,,,,
0.31,0.24,0.09,0.1455,,,,,
0.255,0.185,0.07,0.075,,,,,
0.17,0.125,0.055,0.0235,,,,,
0.67,0.55,0.17,1.247,,,,,
0.71,0.565,0.195,1.7265,,,,,
0.56,0.43,0.125,0.8025,,,,,
0.505,0.4,0.13,0.764,,,,,
0.525,0.43,0.165,0.8645,,,,,
0.45,0.36,0.105,0.4715,,,,,
0.515,0.435,0.17,0.631,,,,,
0.59,0.475,0.16,0.9455,,,,,
0.7,0.53,0.19,1.3185,,,,,
0.72,0.56,0.175,1.7265,,,,,
0.635,0.495,0.15,1.081,,,,,
0.555,0.44,0.135,0.9025,,,,,
0.575,0.47,0.15,1.1415,,,,,
0.585,0.455,0.125,1.027,,,,,
0.61,0.485,0.21,1.3445,,,,,
0.645,0.525,0.2,1.449,,,,,
0.545,0.44,0.175,0.7745,,,,,
0.55,0.45,0.155,0.7895,,,,,
0.66,0.525,0.205,1.3665,,,,,
0.57,0.475,0.195,1.0295,,,,,
0.6,0.47,0.2,1.031,,,,,
0.63,0.505,0.165,1.065,,,,,
0.695,0.57,0.23,1.885,,,,,
0.65,0.545,0.16,1.2425,,,,,
0.72,0.595,0.225,1.969,,,,,
0.56,0.44,0.17,0.9445,,,,,
0.42,0.325,0.115,0.354,,,,,
0.18,0.125,0.05,0.023,,,,,
0.405,0.325,0.11,0.3575,,,,,
0.5,0.405,0.15,0.5965,,,,,
0.435,0.335,0.11,0.383,,,,,
0.34,0.275,0.09,0.2065,,,,,
0.43,0.34,0.11,0.382,,,,,
0.535,0.41,0.155,0.6315,,,,,
0.415,0.325,0.115,0.3285,,,,,
0.36,0.265,0.09,0.2165,,,,,
0.175,0.135,0.04,0.0305,,,,,
0.155,0.115,0.025,0.024,,,,,
0.525,0.43,0.15,0.7365,,,,,
0.525,0.39,0.135,0.6005,,,,,
0.44,0.345,0.105,0.4285,,,,,
0.45,0.345,0.115,0.496,,,,,
0.485,0.365,0.14,0.6195,,,,,
0.47,0.35,0.135,0.567,,,,,
0.515,0.375,0.14,0.6505,,,,,
0.42,0.34,0.125,0.4495,,,,,
0.455,0.35,0.125,0.4485,,,,,
0.37,0.29,0.09,0.241,,,,,
0.33,0.25,0.09,0.197,,,,,
0.3,0.22,0.09,0.1425,,,,,
0.625,0.46,0.16,1.2395,,,,,
0.61,0.475,0.17,1.0385,,,,,
0.625,0.465,0.155,0.972,,,,,
0.635,0.505,0.19,1.3315,,,,,
0.5,0.385,0.155,0.762,,,,,
0.53,0.43,0.17,0.775,,,,,
0.445,0.33,0.1,0.437,,,,,
0.585,0.415,0.155,0.6985,,,,,
0.44,0.355,0.165,0.435,,,,,
0.29,0.225,0.08,0.1295,,,,,
0.555,0.455,0.17,0.8435,,,,,
0.655,0.515,0.145,1.25,,,,,
0.58,0.46,0.185,1.017,,,,,
0.625,0.43,0.175,1.411,,,,,
0.62,0.485,0.17,1.208,,,,,
0.64,0.5,0.15,1.0705,,,,,
0.505,0.375,0.115,0.5895,,,,,
0.5,0.395,0.12,0.537,,,,,
0.31,0.245,0.095,0.15,,,,,
0.505,0.38,0.145,0.651,,,,,
0.42,0.305,0.11,0.28,,,,,
0.4,0.315,0.105,0.287,,,,,
0.425,0.315,0.125,0.3525,,,,,
0.31,0.235,0.06,0.12,,,,,
0.465,0.35,0.13,0.494,,,,,
0.465,0.36,0.12,0.4765,,,,,
0.35,0.255,0.085,0.2145,,,,,
0.52,0.415,0.16,0.595,,,,,
0.475,0.365,0.13,0.4805,,,,,
0.41,0.315,0.11,0.321,,,,,
0.26,0.2,0.065,0.096,,,,,
0.575,0.45,0.17,0.9315,,,,,
0.565,0.435,0.155,0.782,,,,,
0.26,0.19,0.075,0.0945,,,,,
0.53,0.385,0.125,0.6695,,,,,
0.34,0.255,0.095,0.213,,,,,
0.52,0.38,0.14,0.525,,,,,
0.635,0.5,0.18,1.312,,,,,
0.61,0.485,0.165,1.087,,,,,
0.66,0.515,0.18,1.523,,,,,
0.635,0.5,0.18,1.319,,,,,
0.465,0.38,0.135,0.579,,,,,
0.515,0.4,0.16,0.8175,,,,,
0.335,0.24,0.095,0.17,,,,,
0.515,0.4,0.17,0.796,,,,,
0.345,0.255,0.1,0.197,,,,,
0.465,0.355,0.125,0.5255,,,,,
0.54,0.415,0.17,0.879,,,,,
0.475,0.355,0.125,0.4625,,,,,
0.445,0.335,0.14,0.4565,,,,,
0.5,0.355,0.14,0.528,,,,,
0.5,0.38,0.135,0.5835,,,,,
0.55,0.435,0.17,0.884,,,,,
0.275,0.205,0.08,0.096,,,,,
0.35,0.265,0.09,0.1855,,,,,
0.37,0.285,0.105,0.27,,,,,
0.42,0.33,0.125,0.463,,,,,
0.35,0.26,0.09,0.198,,,,,
0.395,0.305,0.105,0.282,,,,,
0.325,0.2,0.08,0.0995,,,,,
0.275,0.2,0.065,0.092,,,,,
0.235,0.17,0.065,0.0625,,,,,
0.25,0.18,0.06,0.073,,,,,
0.25,0.185,0.065,0.071,,,,,
0.2,0.145,0.05,0.036,,,,,
0.585,0.47,0.17,1.099,,,,,
0.445,0.35,0.14,0.5905,,,,,
0.5,0.385,0.13,0.768,,,,,
0.44,0.325,0.08,0.413,,,,,
0.515,0.405,0.14,0.8505,,,,,
0.52,0.405,0.14,0.6915,,,,,
0.5,0.39,0.13,0.709,,,,,
0.425,0.325,0.12,0.3755,,,,,
0.51,0.415,0.14,0.8185,,,,,
0.37,0.275,0.08,0.227,,,,,
0.54,0.415,0.13,0.8245,,,,,
0.615,0.475,0.17,1.1825,,,,,
0.565,0.44,0.175,1.122,,,,,
0.645,0.515,0.175,1.6115,,,,,
0.615,0.47,0.175,1.2985,,,,,
0.605,0.49,0.145,1.3,,,,,
0.59,0.455,0.165,1.161,,,,,
0.645,0.485,0.155,1.489,,,,,
0.57,0.42,0.155,1.008,,,,,
0.47,0.355,0.18,0.441,,,,,
0.5,0.44,0.155,0.742,,,,,
0.52,0.425,0.145,0.7,,,,,
0.39,0.285,0.095,0.271,,,,,
0.52,0.4,0.165,0.8565,,,,,
0.54,0.415,0.175,0.8975,,,,,
0.46,0.36,0.135,0.6105,,,,,
0.355,0.26,0.09,0.1925,,,,,
0.49,0.4,0.145,0.6635,,,,,
0.63,0.51,0.185,1.235,,,,,
0.5,0.385,0.145,0.7615,,,,,
0.49,0.39,0.135,0.592,,,,,
0.44,0.325,0.115,0.39,,,,,
0.515,0.395,0.165,0.7565,,,,,
0.475,0.38,0.145,0.57,,,,,
0.42,0.31,0.1,0.2865,,,,,
0.4,0.305,0.13,0.2935,,,,,
0.45,0.36,0.16,0.567,,,,,
0.52,0.4,0.13,0.6245,,,,,
0.505,0.4,0.155,0.8415,,,,,
0.495,0.4,0.14,0.7775,,,,,
0.54,0.41,0.145,0.989,,,,,
0.48,0.39,0.125,0.6905,,,,,
0.33,0.26,0.08,0.2,,,,,
0.285,0.21,0.07,0.109,,,,,
0.3,0.23,0.075,0.127,,,,,
0.31,0.24,0.105,0.2885,,,,,
0.34,0.255,0.075,0.18,,,,,
0.375,0.3,0.075,0.144,,,,,
0.415,0.325,0.1,0.4665,,,,,
0.415,0.315,0.105,0.33,,,,,
0.415,0.315,0.09,0.3625,,,,,
0.42,0.32,0.1,0.34,,,,,
0.425,0.31,0.105,0.365,,,,,
0.465,0.375,0.11,0.5,,,,,
0.465,0.35,0.135,0.6265,,,,,
0.47,0.37,0.11,0.5555,,,,,
0.47,0.375,0.12,0.6015,,,,,
0.475,0.365,0.12,0.53,,,,,
0.48,0.37,0.135,0.6315,,,,,
0.5,0.4,0.13,0.7715,,,,,
0.505,0.39,0.185,0.6125,,,,,
0.525,0.425,0.19,0.872,,,,,
0.54,0.42,0.12,0.8115,,,,,
0.545,0.45,0.15,0.8795,,,,,
0.565,0.44,0.15,0.983,,,,,
0.58,0.46,0.18,1.145,,,,,
0.59,0.455,0.16,1.09,,,,,
0.59,0.48,0.16,1.262,,,,,
0.595,0.49,0.185,1.185,,,,,
0.6,0.475,0.135,1.4405,,,,,
0.6,0.5,0.155,1.332,,,,,
0.6,0.485,0.165,1.1405,,,,,
0.605,0.475,0.175,1.201,,,,,
0.625,0.49,0.155,1.33,,,,,
0.63,0.5,0.185,1.362,,,,,
0.64,0.585,0.195,1.647,,,,,
0.64,0.5,0.18,1.4995,,,,,
0.655,0.545,0.165,1.6225,,,,,
0.66,0.525,0.215,1.786,,,,,
0.66,0.535,0.2,1.791,,,,,
0.675,0.555,0.205,1.925,,,,,
0.675,0.55,0.175,1.689,,,,,
0.69,0.55,0.18,1.659,,,,,
0.695,0.53,0.2,2.0475,,,,,
0.7,0.525,0.19,1.6015,,,,,
0.73,0.57,0.165,2.0165,,,,,
0.205,0.15,0.065,0.04,,,,,
0.225,0.17,0.07,0.0565,,,,,
0.23,0.18,0.05,0.064,,,,,
0.275,0.195,0.07,0.0875,,,,,
0.28,0.21,0.055,0.106,,,,,
0.28,0.22,0.08,0.1315,,,,,
0.295,0.22,0.07,0.126,,,,,
0.31,0.225,0.075,0.155,,,,,
0.315,0.235,0.07,0.149,,,,,
0.34,0.265,0.07,0.185,,,,,
0.37,0.29,0.08,0.2545,,,,,
0.38,0.285,0.085,0.237,,,,,
0.39,0.295,0.1,0.279,,,,,
0.405,0.31,0.065,0.3205,,,,,
0.415,0.325,0.1,0.3335,,,,,
0.44,0.335,0.11,0.3885,,,,,
0.44,0.345,0.115,0.545,,,,,
0.44,0.325,0.1,0.4165,,,,,
0.44,0.355,0.12,0.495,,,,,
0.45,0.35,0.125,0.4775,,,,,
0.45,0.35,0.12,0.468,,,,,
0.455,0.35,0.12,0.4555,,,,,
0.46,0.35,0.115,0.46,,,,,
0.46,0.345,0.12,0.4155,,,,,
0.46,0.345,0.115,0.4215,,,,,
0.465,0.355,0.11,0.474,,,,,
0.465,0.34,0.105,0.486,,,,,
0.475,0.385,0.11,0.5735,,,,,
0.475,0.355,0.105,0.468,,,,,
0.48,0.37,0.1,0.5135,,,,,
0.5,0.375,0.145,0.6215,,,,,
0.5,0.38,0.11,0.494,,,,,
0.505,0.385,0.12,0.6005,,,,,
0.515,0.395,0.12,0.646,,,,,
0.525,0.415,0.135,0.7945,,,,,
0.525,0.425,0.125,0.812,,,,,
0.53,0.42,0.17,0.828,,,,,
0.53,0.41,0.14,0.681,,,,,
0.53,0.405,0.15,0.889,,,,,
0.54,0.435,0.14,0.7345,,,,,
0.55,0.425,0.125,0.964,,,,,
0.555,0.425,0.14,0.963,,,,,
0.57,0.445,0.15,0.995,,,,,
0.57,0.435,0.14,0.8585,,,,,
0.575,0.45,0.155,0.948,,,,,
0.58,0.445,0.145,0.888,,,,,
0.585,0.45,0.16,0.9045,,,,,
0.59,0.465,0.14,1.046,,,,,
0.595,0.47,0.155,1.1775,,,,,
0.595,0.465,0.15,1.0765,,,,,
0.595,0.465,0.15,1.0255,,,,,
0.6,0.46,0.145,0.9325,,,,,
0.6,0.46,0.15,1.235,,,,,
0.6,0.46,0.15,1.247,,,,,
0.61,0.48,0.15,1.1495,,,,,
0.615,0.485,0.16,1.1575,,,,,
0.615,0.5,0.165,1.327,,,,,
0.615,0.47,0.155,1.2,,,,,
0.62,0.51,0.175,1.2705,,,,,
0.62,0.485,0.175,1.2155,,,,,
0.62,0.475,0.16,1.3245,,,,,
0.625,0.48,0.17,1.3555,,,,,
0.625,0.49,0.165,1.127,,,,,
0.625,0.49,0.175,1.1075,,,,,
0.63,0.495,0.2,1.4255,,,,,
0.63,0.495,0.145,1.147,,,,,
0.63,0.48,0.165,1.286,,,,,
0.635,0.495,0.18,1.596,,,,,
0.635,0.495,0.195,1.297,,,,,
0.645,0.49,0.16,1.251,,,,,
0.645,0.5,0.175,1.5105,,,,,
0.65,0.5,0.185,1.4415,,,,,
0.67,0.52,0.19,1.6385,,,,,
0.69,0.545,0.205,1.933,,,,,
0.69,0.54,0.185,1.71,,,,,
0.695,0.55,0.155,1.8495,,,,,
0.695,0.525,0.175,1.742,,,,,
0.7,0.575,0.205,1.7975,,,,,
0.705,0.56,0.205,2.381,,,,,
0.765,0.585,0.18,2.398,,,,,
0.77,0.6,0.215,2.1945,,,,,
0.22,0.16,0.05,0.049,,,,,
0.275,0.205,0.07,0.1055,,,,,
0.29,0.21,0.06,0.1045,,,,,
0.33,0.24,0.075,0.163,,,,,
0.355,0.285,0.095,0.2275,,,,,
0.375,0.29,0.1,0.219,,,,,
0.415,0.315,0.1,0.3645,,,,,
0.425,0.33,0.115,0.3265,,,,,
0.425,0.34,0.1,0.3515,,,,,
0.43,0.32,0.1,0.3465,,,,,
0.44,0.34,0.1,0.407,,,,,
0.44,0.335,0.115,0.4215,,,,,
0.46,0.345,0.11,0.3755,,,,,
0.46,0.37,0.12,0.5335,,,,,
0.465,0.355,0.105,0.442,,,,,
0.475,0.365,0.1,0.1315,,,,,
0.475,0.375,0.115,0.5205,,,,,
0.485,0.375,0.13,0.5535,,,,,
0.49,0.375,0.125,0.5445,,,,,
0.49,0.38,0.11,0.554,,,,,
0.495,0.38,0.12,0.512,,,,,
0.5,0.39,0.125,0.583,,,,,
0.5,0.38,0.12,0.5765,,,,,
0.505,0.4,0.135,0.723,,,,,
0.51,0.395,0.155,0.5395,,,,,
0.51,0.385,0.15,0.625,,,,,
0.515,0.4,0.125,0.5925,,,,,
0.52,0.395,0.135,0.633,,,,,
0.545,0.43,0.14,0.832,,,,,
0.545,0.42,0.145,0.778,,,,,
0.545,0.42,0.12,0.7865,,,,,
0.545,0.4,0.14,0.778,,,,,
0.55,0.42,0.13,0.636,,,,,
0.55,0.44,0.135,0.8435,,,,,
0.555,0.425,0.13,0.648,,,,,
0.565,0.43,0.13,0.784,,,,,
0.57,0.45,0.18,0.908,,,,,
0.57,0.45,0.135,1.02,,,,,
0.57,0.43,0.16,0.811,,,,,
0.575,0.48,0.15,0.897,,,,,
0.58,0.455,0.13,0.852,,,,,
0.585,0.45,0.15,0.938,,,,,
0.585,0.435,0.14,0.6955,,,,,
0.59,0.47,0.15,0.861,,,,,
0.59,0.46,0.14,1.004,,,,,
0.59,0.46,0.16,1.0115,,,,,
0.595,0.465,0.15,1.1005,,,,,
0.595,0.47,0.165,1.108,,,,,
0.595,0.46,0.14,0.852,,,,,
0.6,0.49,0.21,1.9875,,,,,
0.605,0.48,0.15,1.079,,,,,
0.615,0.475,0.17,1.055,,,,,
0.615,0.45,0.15,1.198,,,,,
0.615,0.47,0.155,1.084,,,,,
0.615,0.475,0.175,1.103,,,,,
0.62,0.49,0.155,1.1,,,,,
0.62,0.48,0.15,1.1015,,,,,
0.625,0.495,0.185,1.3835,,,,,
0.625,0.49,0.155,1.115,,,,,
0.625,0.48,0.145,1.085,,,,,
0.63,0.505,0.15,1.3165,,,,,
0.63,0.51,0.175,1.3415,,,,,
0.63,0.465,0.15,1.027,,,,,
0.645,0.515,0.16,1.1845,,,,,
0.645,0.48,0.15,1.192,,,,,
0.645,0.52,0.18,1.285,,,,,
0.65,0.515,0.125,1.1805,,,,,
0.65,0.52,0.175,1.2655,,,,,
0.65,0.535,0.175,1.2895,,,,,
0.65,0.51,0.155,1.407,,,,,
0.65,0.49,0.155,1.122,,,,,
0.66,0.515,0.165,1.4465,,,,,
0.665,0.505,0.165,1.349,,,,,
0.67,0.5,0.2,1.269,,,,,
0.67,0.51,0.18,1.68,,,,,
0.675,0.55,0.19,1.551,,,,,
0.68,0.52,0.165,1.4775,,,,,
0.68,0.53,0.18,1.529,,,,,
0.7,0.525,0.175,1.7585,,,,,
0.7,0.55,0.2,1.523,,,,,
0.725,0.53,0.19,1.7315,,,,,
0.725,0.55,0.2,1.51,,,,,
0.735,0.57,0.175,1.88,,,,,
0.74,0.575,0.22,2.012,,,,,
0.75,0.555,0.215,2.201,,,,,
0.19,0.14,0.03,0.0315,,,,,
0.21,0.15,0.045,0.04,,,,,
0.25,0.175,0.06,0.0635,,,,,
0.29,0.215,0.065,0.0985,,,,,
0.335,0.25,0.08,0.167,,,,,
0.34,0.245,0.085,0.2015,,,,,
0.345,0.255,0.095,0.183,,,,,
0.355,0.255,0.08,0.187,,,,,
0.36,0.26,0.08,0.1795,,,,,
0.37,0.275,0.09,0.2065,,,,,
0.375,0.29,0.14,0.3,,,,,
0.375,0.275,0.095,0.2295,,,,,
0.385,0.3,0.125,0.343,,,,,
0.385,0.285,0.085,0.244,,,,,
0.395,0.32,0.1,0.3075,,,,,
0.4,0.305,0.1,0.3415,,,,,
0.405,0.305,0.1,0.271,,,,,
0.405,0.31,0.11,0.91,,,,,
0.405,0.305,0.1,0.268,,,,,
0.405,0.3,0.09,0.2885,,,,,
0.41,0.315,0.1,0.3,,,,,
0.41,0.325,0.11,0.326,,,,,
0.415,0.335,0.1,0.358,,,,,
0.42,0.325,0.115,0.314,,,,,
0.42,0.315,0.11,0.4025,,,,,
0.43,0.34,0.11,0.3645,,,,,
0.445,0.36,0.11,0.4235,,,,,
0.45,0.325,0.115,0.4305,,,,,
0.45,0.335,0.095,0.3505,,,,,
0.455,0.34,0.115,0.486,,,,,
0.46,0.35,0.1,0.471,,,,,
0.46,0.345,0.105,0.415,,,,,
0.475,0.355,0.115,0.5195,,,,,
0.48,0.375,0.12,0.5895,,,,,
0.485,0.38,0.125,0.5215,,,,,
0.485,0.365,0.14,0.4475,,,,,
0.49,0.365,0.125,0.5585,,,,,
0.505,0.385,0.125,0.596,,,,,
0.505,0.38,0.135,0.5385,,,,,
0.51,0.385,0.145,0.7665,,,,,
0.515,0.395,0.135,0.516,,,,,
0.515,0.41,0.14,0.7355,,,,,
0.515,0.39,0.11,0.531,,,,,
0.525,0.385,0.13,0.607,,,,,
0.525,0.415,0.15,0.7055,,,,,
0.525,0.4,0.13,0.6445,,,,,
0.525,0.375,0.12,0.6315,,,,,
0.535,0.43,0.155,0.7845,,,,,
0.545,0.44,0.15,0.9475,,,,,
0.55,0.43,0.145,0.712,,,,,
0.55,0.425,0.145,0.89,,,,,
0.55,0.42,0.155,0.912,,,,,
0.55,0.425,0.135,0.656,,,,,
0.55,0.465,0.15,0.936,,,,,
0.555,0.435,0.145,0.6975,,,,,
0.555,0.445,0.175,1.1465,,,,,
0.56,0.44,0.14,0.825,,,,,
0.56,0.435,0.135,0.72,,,,,
0.565,0.43,0.15,0.8215,,,,,
0.57,0.445,0.155,1.017,,,,,
0.575,0.435,0.155,0.8975,,,,,
0.58,0.44,0.175,1.2255,,,,,
0.58,0.465,0.145,0.9865,,,,,
0.58,0.425,0.15,0.844,,,,,
0.585,0.46,0.145,0.8465,,,,,
0.585,0.465,0.165,0.885,,,,,
0.585,0.42,0.145,0.6735,,,,,
0.585,0.455,0.13,0.8755,,,,,
0.59,0.47,0.145,0.9235,,,,,
0.59,0.475,0.14,0.977,,,,,
0.595,0.475,0.14,1.0305,,,,,
0.6,0.48,0.09,1.05,,,,,
0.6,0.495,0.185,1.1145,,,,,
0.6,0.45,0.145,0.877,,,,,
0.6,0.51,0.185,1.285,,,,,
0.61,0.48,0.185,1.3065,,,,,
0.61,0.45,0.13,0.8725,,,,,
0.615,0.46,0.15,1.0265,,,,,
0.62,0.465,0.14,1.1605,,,,,
0.62,0.48,0.165,1.0125,,,,,
0.625,0.5,0.14,1.096,,,,,
0.625,0.49,0.165,1.205,,,,,
0.63,0.505,0.175,1.221,,,,,
0.63,0.475,0.155,1.0005,,,,,
0.63,0.47,0.15,1.1355,,,,,
0.63,0.525,0.195,1.3135,,,,,
0.64,0.505,0.155,1.1955,,,,,
0.64,0.485,0.15,1.098,,,,,
0.64,0.495,0.17,1.139,,,,,
0.64,0.495,0.17,1.2265,,,,,
0.64,0.515,0.08,1.042,,,,,
0.65,0.52,0.155,1.368,,,,,
0.65,0.51,0.175,1.446,,,,,
0.66,0.505,0.19,1.4045,,,,,
0.66,0.525,0.2,1.463,,,,,
0.675,0.525,0.17,1.711,,,,,
0.7,0.54,0.205,1.74,,,,,
0.705,0.54,0.205,1.757,,,,,
0.71,0.565,0.2,1.601,,,,,
0.72,0.55,0.205,2.165,,,,,
0.725,0.57,0.19,2.3305,,,,,
0.24,0.17,0.05,0.0545,,,,,
0.255,0.195,0.055,0.0725,,,,,
0.275,0.2,0.055,0.0925,,,,,
0.32,0.235,0.09,0.183,,,,,
0.325,0.24,0.075,0.1525,,,,,
0.33,0.225,0.075,0.187,,,,,
0.36,0.27,0.09,0.232,,,,,
0.375,0.265,0.095,0.196,,,,,
0.375,0.285,0.09,0.2545,,,,,
0.39,0.29,0.09,0.2625,,,,,
0.45,0.335,0.105,0.362,,,,,
0.455,0.35,0.105,0.4445,,,,,
0.46,0.365,0.115,0.511,,,,,
0.495,0.375,0.12,0.589,,,,,
0.5,0.365,0.13,0.5945,,,,,
0.5,0.375,0.12,0.529,,,,,
0.52,0.4,0.105,0.872,,,,,
0.52,0.395,0.145,0.77,,,,,
0.525,0.43,0.135,0.8435,,,,,
0.535,0.405,0.14,0.818,,,,,
0.54,0.42,0.14,0.8035,,,,,
0.54,0.415,0.15,0.8115,,,,,
0.57,0.425,0.13,0.782,,,,,
0.57,0.42,0.14,0.8745,,,,,
0.58,0.445,0.16,0.984,,,,,
0.58,0.445,0.135,0.95,,,,,
0.59,0.47,0.155,1.1735,,,,,
0.59,0.455,0.15,0.976,,,,,
0.59,0.485,0.155,1.0785,,,,,
0.595,0.435,0.16,1.057,,,,,
0.6,0.475,0.175,1.11,,,,,
0.6,0.45,0.16,1.142,,,,,
0.605,0.475,0.19,1.1255,,,,,
0.62,0.48,0.17,1.1045,,,,,
0.625,0.475,0.175,1.3405,,,,,
0.625,0.5,0.13,1.082,,,,,
0.625,0.485,0.16,1.254,,,,,
0.63,0.49,0.165,1.2005,,,,,
0.63,0.485,0.16,1.243,,,,,
0.635,0.51,0.185,1.286,,,,,
0.645,0.49,0.16,1.1665,,,,,
0.645,0.49,0.16,1.144,,,,,
0.65,0.525,0.19,1.385,,,,,
0.655,0.515,0.155,1.309,,,,,
0.655,0.515,0.17,1.527,,,,,
0.665,0.515,0.19,1.6385,,,,,
0.695,0.54,0.195,1.691,,,,,
0.72,0.565,0.18,1.719,,,,,
0.72,0.55,0.18,1.52,,,,,
0.72,0.565,0.17,1.613,,,,,
0.735,0.57,0.21,2.2355,,,,,
0.74,0.595,0.19,2.3235,,,,,
0.31,0.23,0.07,0.1245,,,,,
0.315,0.235,0.075,0.1285,,,,,
0.32,0.205,0.08,0.181,,,,,
0.325,0.25,0.075,0.1585,,,,,
0.335,0.26,0.09,0.1965,,,,,
0.37,0.28,0.085,0.198,,,,,
0.37,0.27,0.09,0.1855,,,,,
0.375,0.28,0.085,0.2145,,,,,
0.4,0.315,0.09,0.3245,,,,,
0.41,0.305,0.095,0.2625,,,,,
0.425,0.34,0.1,0.371,,,,,
0.435,0.335,0.095,0.298,,,,,
0.445,0.31,0.09,0.336,,,,,
0.46,0.36,0.14,0.447,,,,,
0.465,0.35,0.11,0.4085,,,,,
0.47,0.385,0.13,0.587,,,,,
0.475,0.375,0.11,0.494,,,,,
0.495,0.375,0.12,0.614,,,,,
0.5,0.39,0.13,0.5075,,,,,
0.5,0.37,0.12,0.5445,,,,,
0.505,0.425,0.125,0.6115,,,,,
0.505,0.4,0.125,0.5605,,,,,
0.505,0.365,0.115,0.521,,,,,
0.51,0.4,0.145,0.5775,,,,,
0.51,0.4,0.125,0.5935,,,,,
